D3C,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
2018-01-01,8,Mesorregião Geográfica,24,Cabeças,201469.0,2403,Agreste Potiguar - RN,105,Efetivo dos rebanhos,2018-01-01,2018-01-01,2670,Bovino
2019-01-01,8,Mesorregião Geográfica,24,Cabeças,221158.0,2403,Agreste Potiguar - RN,105,Efetivo dos rebanhos,2019-01-01,2019-01-01,2670,Bovino
2020-01-01,8,Mesorregião Geográfica,24,Cabeças,236618.0,2403,Agreste Potiguar - RN,105,Efetivo dos rebanhos,2020-01-01,2020-01-01,2670,Bovino
2021-01-01,8,Mesorregião Geográfica,24,Cabeças,232315.0,2403,Agreste Potiguar - RN,105,Efetivo dos rebanhos,2021-01-01,2021-01-01,2670,Bovino
1974-01-01,8,Mesorregião Geográfica,24,Cabeças,,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1974-01-01,1974-01-01,2670,Bovino
1975-01-01,8,Mesorregião Geográfica,24,Cabeças,,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1975-01-01,1975-01-01,2670,Bovino
1976-01-01,8,Mesorregião Geográfica,24,Cabeças,,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1976-01-01,1976-01-01,2670,Bovino
1977-01-01,8,Mesorregião Geográfica,24,Cabeças,,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1977-01-01,1977-01-01,2670,Bovino
1978-01-01,8,Mesorregião Geográfica,24,Cabeças,,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1978-01-01,1978-01-01,2670,Bovino
1979-01-01,8,Mesorregião Geográfica,24,Cabeças,,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1979-01-01,1979-01-01,2670,Bovino
1980-01-01,8,Mesorregião Geográfica,24,Cabeças,,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1980-01-01,1980-01-01,2670,Bovino
1981-01-01,8,Mesorregião Geográfica,24,Cabeças,,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1981-01-01,1981-01-01,2670,Bovino
1982-01-01,8,Mesorregião Geográfica,24,Cabeças,,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1982-01-01,1982-01-01,2670,Bovino
1983-01-01,8,Mesorregião Geográfica,24,Cabeças,,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1983-01-01,1983-01-01,2670,Bovino
1984-01-01,8,Mesorregião Geográfica,24,Cabeças,,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1984-01-01,1984-01-01,2670,Bovino
1985-01-01,8,Mesorregião Geográfica,24,Cabeças,,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1985-01-01,1985-01-01,2670,Bovino
1986-01-01,8,Mesorregião Geográfica,24,Cabeças,,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1986-01-01,1986-01-01,2670,Bovino
1987-01-01,8,Mesorregião Geográfica,24,Cabeças,,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1987-01-01,1987-01-01,2670,Bovino
1988-01-01,8,Mesorregião Geográfica,24,Cabeças,,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1988-01-01,1988-01-01,2670,Bovino
1989-01-01,8,Mesorregião Geográfica,24,Cabeças,,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1989-01-01,1989-01-01,2670,Bovino
1990-01-01,8,Mesorregião Geográfica,24,Cabeças,119206.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1990-01-01,1990-01-01,2670,Bovino
1991-01-01,8,Mesorregião Geográfica,24,Cabeças,122159.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1991-01-01,1991-01-01,2670,Bovino
1992-01-01,8,Mesorregião Geográfica,24,Cabeças,119458.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1992-01-01,1992-01-01,2670,Bovino
1993-01-01,8,Mesorregião Geográfica,24,Cabeças,106057.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1993-01-01,1993-01-01,2670,Bovino
1994-01-01,8,Mesorregião Geográfica,24,Cabeças,115175.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1994-01-01,1994-01-01,2670,Bovino
1995-01-01,8,Mesorregião Geográfica,24,Cabeças,119028.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1995-01-01,1995-01-01,2670,Bovino
1996-01-01,8,Mesorregião Geográfica,24,Cabeças,127873.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1996-01-01,1996-01-01,2670,Bovino
1997-01-01,8,Mesorregião Geográfica,24,Cabeças,126097.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1997-01-01,1997-01-01,2670,Bovino
1998-01-01,8,Mesorregião Geográfica,24,Cabeças,123479.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1998-01-01,1998-01-01,2670,Bovino
1999-01-01,8,Mesorregião Geográfica,24,Cabeças,119218.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,1999-01-01,1999-01-01,2670,Bovino
2000-01-01,8,Mesorregião Geográfica,24,Cabeças,117676.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2000-01-01,2000-01-01,2670,Bovino
2001-01-01,8,Mesorregião Geográfica,24,Cabeças,119711.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2001-01-01,2001-01-01,2670,Bovino
2002-01-01,8,Mesorregião Geográfica,24,Cabeças,128762.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2002-01-01,2002-01-01,2670,Bovino
2003-01-01,8,Mesorregião Geográfica,24,Cabeças,134562.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2003-01-01,2003-01-01,2670,Bovino
2004-01-01,8,Mesorregião Geográfica,24,Cabeças,143747.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2004-01-01,2004-01-01,2670,Bovino
2005-01-01,8,Mesorregião Geográfica,24,Cabeças,151646.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2005-01-01,2005-01-01,2670,Bovino
2006-01-01,8,Mesorregião Geográfica,24,Cabeças,157339.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2006-01-01,2006-01-01,2670,Bovino
2007-01-01,8,Mesorregião Geográfica,24,Cabeças,156929.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2007-01-01,2007-01-01,2670,Bovino
2008-01-01,8,Mesorregião Geográfica,24,Cabeças,158305.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2008-01-01,2008-01-01,2670,Bovino
2009-01-01,8,Mesorregião Geográfica,24,Cabeças,180972.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2009-01-01,2009-01-01,2670,Bovino
2010-01-01,8,Mesorregião Geográfica,24,Cabeças,156565.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2010-01-01,2010-01-01,2670,Bovino
2011-01-01,8,Mesorregião Geográfica,24,Cabeças,145593.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2011-01-01,2011-01-01,2670,Bovino
2012-01-01,8,Mesorregião Geográfica,24,Cabeças,136422.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2012-01-01,2012-01-01,2670,Bovino
2013-01-01,8,Mesorregião Geográfica,24,Cabeças,144379.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2013-01-01,2013-01-01,2670,Bovino
2014-01-01,8,Mesorregião Geográfica,24,Cabeças,145074.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2014-01-01,2014-01-01,2670,Bovino
2015-01-01,8,Mesorregião Geográfica,24,Cabeças,124030.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2015-01-01,2015-01-01,2670,Bovino
2016-01-01,8,Mesorregião Geográfica,24,Cabeças,120409.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2016-01-01,2016-01-01,2670,Bovino
2017-01-01,8,Mesorregião Geográfica,24,Cabeças,123758.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2017-01-01,2017-01-01,2670,Bovino
2018-01-01,8,Mesorregião Geográfica,24,Cabeças,121420.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2018-01-01,2018-01-01,2670,Bovino
2019-01-01,8,Mesorregião Geográfica,24,Cabeças,130809.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2019-01-01,2019-01-01,2670,Bovino
2020-01-01,8,Mesorregião Geográfica,24,Cabeças,131498.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2020-01-01,2020-01-01,2670,Bovino
2021-01-01,8,Mesorregião Geográfica,24,Cabeças,138871.0,2404,Leste Potiguar - RN,105,Efetivo dos rebanhos,2021-01-01,2021-01-01,2670,Bovino
1974-01-01,8,Mesorregião Geográfica,24,Cabeças,,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1974-01-01,1974-01-01,2670,Bovino
1975-01-01,8,Mesorregião Geográfica,24,Cabeças,,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1975-01-01,1975-01-01,2670,Bovino
1976-01-01,8,Mesorregião Geográfica,24,Cabeças,,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1976-01-01,1976-01-01,2670,Bovino
1977-01-01,8,Mesorregião Geográfica,24,Cabeças,,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1977-01-01,1977-01-01,2670,Bovino
1978-01-01,8,Mesorregião Geográfica,24,Cabeças,,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1978-01-01,1978-01-01,2670,Bovino
1979-01-01,8,Mesorregião Geográfica,24,Cabeças,,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1979-01-01,1979-01-01,2670,Bovino
1980-01-01,8,Mesorregião Geográfica,24,Cabeças,,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1980-01-01,1980-01-01,2670,Bovino
1981-01-01,8,Mesorregião Geográfica,24,Cabeças,,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1981-01-01,1981-01-01,2670,Bovino
1982-01-01,8,Mesorregião Geográfica,24,Cabeças,,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1982-01-01,1982-01-01,2670,Bovino
1983-01-01,8,Mesorregião Geográfica,24,Cabeças,,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1983-01-01,1983-01-01,2670,Bovino
1984-01-01,8,Mesorregião Geográfica,24,Cabeças,,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1984-01-01,1984-01-01,2670,Bovino
1985-01-01,8,Mesorregião Geográfica,24,Cabeças,,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1985-01-01,1985-01-01,2670,Bovino
1986-01-01,8,Mesorregião Geográfica,24,Cabeças,,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1986-01-01,1986-01-01,2670,Bovino
1987-01-01,8,Mesorregião Geográfica,24,Cabeças,,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1987-01-01,1987-01-01,2670,Bovino
1988-01-01,8,Mesorregião Geográfica,24,Cabeças,,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1988-01-01,1988-01-01,2670,Bovino
1989-01-01,8,Mesorregião Geográfica,24,Cabeças,,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1989-01-01,1989-01-01,2670,Bovino
1990-01-01,8,Mesorregião Geográfica,24,Cabeças,449490.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1990-01-01,1990-01-01,2670,Bovino
1991-01-01,8,Mesorregião Geográfica,24,Cabeças,422841.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1991-01-01,1991-01-01,2670,Bovino
1992-01-01,8,Mesorregião Geográfica,24,Cabeças,395704.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1992-01-01,1992-01-01,2670,Bovino
1993-01-01,8,Mesorregião Geográfica,24,Cabeças,220170.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1993-01-01,1993-01-01,2670,Bovino
1994-01-01,8,Mesorregião Geográfica,24,Cabeças,286191.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1994-01-01,1994-01-01,2670,Bovino
1995-01-01,8,Mesorregião Geográfica,24,Cabeças,335508.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1995-01-01,1995-01-01,2670,Bovino
1996-01-01,8,Mesorregião Geográfica,24,Cabeças,523250.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1996-01-01,1996-01-01,2670,Bovino
1997-01-01,8,Mesorregião Geográfica,24,Cabeças,503700.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1997-01-01,1997-01-01,2670,Bovino
1998-01-01,8,Mesorregião Geográfica,24,Cabeças,353331.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1998-01-01,1998-01-01,2670,Bovino
1999-01-01,8,Mesorregião Geográfica,24,Cabeças,373242.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,1999-01-01,1999-01-01,2670,Bovino
2000-01-01,8,Mesorregião Geográfica,24,Cabeças,396989.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2000-01-01,2000-01-01,2670,Bovino
2001-01-01,8,Mesorregião Geográfica,24,Cabeças,365764.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2001-01-01,2001-01-01,2670,Bovino
2002-01-01,8,Mesorregião Geográfica,24,Cabeças,392584.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2002-01-01,2002-01-01,2670,Bovino
2003-01-01,8,Mesorregião Geográfica,24,Cabeças,366525.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2003-01-01,2003-01-01,2670,Bovino
2004-01-01,8,Mesorregião Geográfica,24,Cabeças,391290.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2004-01-01,2004-01-01,2670,Bovino
2005-01-01,8,Mesorregião Geográfica,24,Cabeças,410204.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2005-01-01,2005-01-01,2670,Bovino
2006-01-01,8,Mesorregião Geográfica,24,Cabeças,439425.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2006-01-01,2006-01-01,2670,Bovino
2007-01-01,8,Mesorregião Geográfica,24,Cabeças,467820.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2007-01-01,2007-01-01,2670,Bovino
2008-01-01,8,Mesorregião Geográfica,24,Cabeças,505247.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2008-01-01,2008-01-01,2670,Bovino
2009-01-01,8,Mesorregião Geográfica,24,Cabeças,525823.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2009-01-01,2009-01-01,2670,Bovino
2010-01-01,8,Mesorregião Geográfica,24,Cabeças,523736.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2010-01-01,2010-01-01,2670,Bovino
2011-01-01,8,Mesorregião Geográfica,24,Cabeças,582956.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2011-01-01,2011-01-01,2670,Bovino
2012-01-01,8,Mesorregião Geográfica,24,Cabeças,336776.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2012-01-01,2012-01-01,2670,Bovino
2013-01-01,8,Mesorregião Geográfica,24,Cabeças,398487.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2013-01-01,2013-01-01,2670,Bovino
2014-01-01,8,Mesorregião Geográfica,24,Cabeças,473162.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2014-01-01,2014-01-01,2670,Bovino
2015-01-01,8,Mesorregião Geográfica,24,Cabeças,495980.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2015-01-01,2015-01-01,2670,Bovino
2016-01-01,8,Mesorregião Geográfica,24,Cabeças,506342.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2016-01-01,2016-01-01,2670,Bovino
2017-01-01,8,Mesorregião Geográfica,24,Cabeças,523261.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2017-01-01,2017-01-01,2670,Bovino
2018-01-01,8,Mesorregião Geográfica,24,Cabeças,553120.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2018-01-01,2018-01-01,2670,Bovino
2019-01-01,8,Mesorregião Geográfica,24,Cabeças,591403.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2019-01-01,2019-01-01,2670,Bovino
2020-01-01,8,Mesorregião Geográfica,24,Cabeças,617518.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2020-01-01,2020-01-01,2670,Bovino
2021-01-01,8,Mesorregião Geográfica,24,Cabeças,636108.0,2501,Sertão Paraibano - PB,105,Efetivo dos rebanhos,2021-01-01,2021-01-01,2670,Bovino
1974-01-01,8,Mesorregião Geográfica,24,Cabeças,,2502,Borborema - PB,105,Efetivo dos rebanhos,1974-01-01,1974-01-01,2670,Bovino
1975-01-01,8,Mesorregião Geográfica,24,Cabeças,,2502,Borborema - PB,105,Efetivo dos rebanhos,1975-01-01,1975-01-01,2670,Bovino
1976-01-01,8,Mesorregião Geográfica,24,Cabeças,,2502,Borborema - PB,105,Efetivo dos rebanhos,1976-01-01,1976-01-01,2670,Bovino
1977-01-01,8,Mesorregião Geográfica,24,Cabeças,,2502,Borborema - PB,105,Efetivo dos rebanhos,1977-01-01,1977-01-01,2670,Bovino
1978-01-01,8,Mesorregião Geográfica,24,Cabeças,,2502,Borborema - PB,105,Efetivo dos rebanhos,1978-01-01,1978-01-01,2670,Bovino
1979-01-01,8,Mesorregião Geográfica,24,Cabeças,,2502,Borborema - PB,105,Efetivo dos rebanhos,1979-01-01,1979-01-01,2670,Bovino
1980-01-01,8,Mesorregião Geográfica,24,Cabeças,,2502,Borborema - PB,105,Efetivo dos rebanhos,1980-01-01,1980-01-01,2670,Bovino
1981-01-01,8,Mesorregião Geográfica,24,Cabeças,,2502,Borborema - PB,105,Efetivo dos rebanhos,1981-01-01,1981-01-01,2670,Bovino
1982-01-01,8,Mesorregião Geográfica,24,Cabeças,,2502,Borborema - PB,105,Efetivo dos rebanhos,1982-01-01,1982-01-01,2670,Bovino
1983-01-01,8,Mesorregião Geográfica,24,Cabeças,,2502,Borborema - PB,105,Efetivo dos rebanhos,1983-01-01,1983-01-01,2670,Bovino
1984-01-01,8,Mesorregião Geográfica,24,Cabeças,,2502,Borborema - PB,105,Efetivo dos rebanhos,1984-01-01,1984-01-01,2670,Bovino
1985-01-01,8,Mesorregião Geográfica,24,Cabeças,,2502,Borborema - PB,105,Efetivo dos rebanhos,1985-01-01,1985-01-01,2670,Bovino
1986-01-01,8,Mesorregião Geográfica,24,Cabeças,,2502,Borborema - PB,105,Efetivo dos rebanhos,1986-01-01,1986-01-01,2670,Bovino
1987-01-01,8,Mesorregião Geográfica,24,Cabeças,,2502,Borborema - PB,105,Efetivo dos rebanhos,1987-01-01,1987-01-01,2670,Bovino
1988-01-01,8,Mesorregião Geográfica,24,Cabeças,,2502,Borborema - PB,105,Efetivo dos rebanhos,1988-01-01,1988-01-01,2670,Bovino
1989-01-01,8,Mesorregião Geográfica,24,Cabeças,,2502,Borborema - PB,105,Efetivo dos rebanhos,1989-01-01,1989-01-01,2670,Bovino
1990-01-01,8,Mesorregião Geográfica,24,Cabeças,211093.0,2502,Borborema - PB,105,Efetivo dos rebanhos,1990-01-01,1990-01-01,2670,Bovino
1991-01-01,8,Mesorregião Geográfica,24,Cabeças,215592.0,2502,Borborema - PB,105,Efetivo dos rebanhos,1991-01-01,1991-01-01,2670,Bovino
1992-01-01,8,Mesorregião Geográfica,24,Cabeças,218725.0,2502,Borborema - PB,105,Efetivo dos rebanhos,1992-01-01,1992-01-01,2670,Bovino
1993-01-01,8,Mesorregião Geográfica,24,Cabeças,129140.0,2502,Borborema - PB,105,Efetivo dos rebanhos,1993-01-01,1993-01-01,2670,Bovino
1994-01-01,8,Mesorregião Geográfica,24,Cabeças,123483.0,2502,Borborema - PB,105,Efetivo dos rebanhos,1994-01-01,1994-01-01,2670,Bovino
1995-01-01,8,Mesorregião Geográfica,24,Cabeças,146823.0,2502,Borborema - PB,105,Efetivo dos rebanhos,1995-01-01,1995-01-01,2670,Bovino
1996-01-01,8,Mesorregião Geográfica,24,Cabeças,233248.0,2502,Borborema - PB,105,Efetivo dos rebanhos,1996-01-01,1996-01-01,2670,Bovino
1997-01-01,8,Mesorregião Geográfica,24,Cabeças,243738.0,2502,Borborema - PB,105,Efetivo dos rebanhos,1997-01-01,1997-01-01,2670,Bovino
1998-01-01,8,Mesorregião Geográfica,24,Cabeças,133619.0,2502,Borborema - PB,105,Efetivo dos rebanhos,1998-01-01,1998-01-01,2670,Bovino
1999-01-01,8,Mesorregião Geográfica,24,Cabeças,123335.0,2502,Borborema - PB,105,Efetivo dos rebanhos,1999-01-01,1999-01-01,2670,Bovino
2000-01-01,8,Mesorregião Geográfica,24,Cabeças,132291.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2000-01-01,2000-01-01,2670,Bovino
2001-01-01,8,Mesorregião Geográfica,24,Cabeças,137839.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2001-01-01,2001-01-01,2670,Bovino
2002-01-01,8,Mesorregião Geográfica,24,Cabeças,143919.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2002-01-01,2002-01-01,2670,Bovino
2003-01-01,8,Mesorregião Geográfica,24,Cabeças,158936.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2003-01-01,2003-01-01,2670,Bovino
2004-01-01,8,Mesorregião Geográfica,24,Cabeças,168599.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2004-01-01,2004-01-01,2670,Bovino
2005-01-01,8,Mesorregião Geográfica,24,Cabeças,173062.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2005-01-01,2005-01-01,2670,Bovino
2006-01-01,8,Mesorregião Geográfica,24,Cabeças,174230.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2006-01-01,2006-01-01,2670,Bovino
2007-01-01,8,Mesorregião Geográfica,24,Cabeças,178365.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2007-01-01,2007-01-01,2670,Bovino
2008-01-01,8,Mesorregião Geográfica,24,Cabeças,184272.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2008-01-01,2008-01-01,2670,Bovino
2009-01-01,8,Mesorregião Geográfica,24,Cabeças,191392.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2009-01-01,2009-01-01,2670,Bovino
2010-01-01,8,Mesorregião Geográfica,24,Cabeças,195408.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2010-01-01,2010-01-01,2670,Bovino
2011-01-01,8,Mesorregião Geográfica,24,Cabeças,216435.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2011-01-01,2011-01-01,2670,Bovino
2012-01-01,8,Mesorregião Geográfica,24,Cabeças,144869.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2012-01-01,2012-01-01,2670,Bovino
2013-01-01,8,Mesorregião Geográfica,24,Cabeças,153230.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2013-01-01,2013-01-01,2670,Bovino
2014-01-01,8,Mesorregião Geográfica,24,Cabeças,166003.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2014-01-01,2014-01-01,2670,Bovino
2015-01-01,8,Mesorregião Geográfica,24,Cabeças,170673.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2015-01-01,2015-01-01,2670,Bovino
2016-01-01,8,Mesorregião Geográfica,24,Cabeças,166990.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2016-01-01,2016-01-01,2670,Bovino
2017-01-01,8,Mesorregião Geográfica,24,Cabeças,161442.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2017-01-01,2017-01-01,2670,Bovino
2018-01-01,8,Mesorregião Geográfica,24,Cabeças,165501.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2018-01-01,2018-01-01,2670,Bovino
2019-01-01,8,Mesorregião Geográfica,24,Cabeças,171540.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2019-01-01,2019-01-01,2670,Bovino
2020-01-01,8,Mesorregião Geográfica,24,Cabeças,183805.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2020-01-01,2020-01-01,2670,Bovino
2021-01-01,8,Mesorregião Geográfica,24,Cabeças,193946.0,2502,Borborema - PB,105,Efetivo dos rebanhos,2021-01-01,2021-01-01,2670,Bovino
1974-01-01,8,Mesorregião Geográfica,24,Cabeças,,2503,Agreste Paraibano - PB,105,Efetivo dos rebanhos,1974-01-01,1974-01-01,2670,Bovino
1975-01-01,8,Mesorregião Geográfica,24,Cabeças,,2503,Agreste Paraibano - PB,105,Efetivo dos rebanhos,1975-01-01,1975-01-01,2670,Bovino
1976-01-01,8,Mesorregião Geográfica,24,Cabeças,,2503,Agreste Paraibano - PB,105,Efetivo dos rebanhos,1976-01-01,1976-01-01,2670,Bovino
1977-01-01,8,Mesorregião Geográfica,24,Cabeças,,2503,Agreste Paraibano - PB,105,Efetivo dos rebanhos,1977-01-01,1977-01-01,2670,Bovino
1978-01-01,8,Mesorregião Geográfica,24,Cabeças,,2503,Agreste Paraibano - PB,105,Efetivo dos rebanhos,1978-01-01,1978-01-01,2670,Bovino
1979-01-01,8,Mesorregião Geográfica,24,Cabeças,,2503,Agreste Paraibano - PB,105,Efetivo dos rebanhos,1979-01-01,1979-01-01,2670,Bovino
1980-01-01,8,Mesorregião Geográfica,24,Cabeças,,2503,Agreste Paraibano - PB,105,Efetivo dos rebanhos,1980-01-01,1980-01-01,2670,Bovino
1981-01-01,8,Mesorregião Geográfica,24,Cabeças,,2503,Agreste Paraibano - PB,105,Efetivo dos rebanhos,1981-01-01,1981-01-01,2670,Bovino
